Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	HB	HB	HB	HB	HB	N	N	N	N	N
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae	703.0	999.0	2081.0	3079.0	3183.0	105.0	222.0	404.0	2846.0	3927.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae	2718.0	3395.0	4563.0	5301.0	7437.0	6880.0	7172.0	7393.0	8554.0	15227.0
Bacteria;;;;	9.0	116.0	132.0	342.0	436.0	1.0	2.0	3.0	3.0	74.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae	185.0	201.0	376.0	416.0	470.0	241.0	421.0	674.0	889.0	910.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae	742.0	820.0	1038.0	1070.0	1327.0	949.0	1781.0	2380.0	2521.0	3285.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae	1936.0	3162.0	3463.0	5937.0	6574.0	5854.0	17421.0	30252.0	41715.0	42409.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae	1918.0	3877.0	6422.0	6820.0	7184.0	3893.0	4351.0	6331.0	6931.0	7873.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;p-2534-18B5 gut group	4.0	8.0	10.0	13.0	14.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae	1.0	1.0	4.0	4.0	4.0	1.0	1.0	1.0	1.0	5.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae	1052.0	2569.0	2698.0	2813.0	3914.0	3533.0	5141.0	6747.0	6928.0	6998.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae	81903.0	83247.0	92845.0	95943.0	119139.0	14757.0	19521.0	19966.0	19988.0	21885.0
Bacteria;Deferribacterota;Deferribacteres;Deferribacterales;Deferribacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	4.0	4.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae	7.0	22.0	25.0	25.0	70.0	1.0	1.0	12.0	18.0	125.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae	6.0	38.0	41.0	58.0	72.0	20.0	48.0	49.0	93.0	103.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae	39.0	49.0	60.0	69.0	205.0	76.0	175.0	188.0	210.0	358.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Vibrionaceae	1.0	78.0	84.0	99.0	155.0	1.0	1.0	97.0	107.0	107.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae	449.0	503.0	544.0	585.0	778.0	645.0	793.0	831.0	864.0	1159.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	5.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae	327.0	405.0	2030.0	3189.0	4280.0	2267.0	2419.0	2500.0	2895.0	4023.0
Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;	95.0	123.0	127.0	155.0	185.0	224.0	243.0	250.0	387.0	555.0
Bacteria;Firmicutes;Bacilli;RF39;	1.0	3.0	4.0	5.0	7.0	1.0	5.0	11.0	26.0	28.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;	6.0	7.0	13.0	30.0	41.0	15.0	20.0	35.0	56.0	95.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae	15.0	15.0	30.0	39.0	77.0	4.0	12.0	22.0	31.0	32.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae	3396.0	3564.0	4325.0	4892.0	9710.0	5250.0	5307.0	7367.0	7430.0	14073.0
Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae	1.0	1.0	1.0	20.0	24.0	1.0	1.0	1.0	3.0	3.0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae	77.0	105.0	152.0	179.0	264.0	1.0	5.0	55.0	110.0	179.0
Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae	16.0	29.0	31.0	49.0	54.0	8.0	11.0	53.0	89.0	96.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae	20.0	1307.0	1616.0	1755.0	2234.0	1.0	1.0	1441.0	2148.0	2232.0
Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae	136.0	143.0	187.0	267.0	341.0	42.0	56.0	203.0	334.0	838.0
Bacteria;Firmicutes;Clostridia;;	1.0	1.0	1.0	2.0	3.0	1.0	2.0	9.0	9.0	11.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae	45.0	59.0	78.0	105.0	144.0	94.0	194.0	279.0	285.0	335.0
Bacteria;Spirochaetota;Spirochaetia;Spirochaetales;Spirochaetaceae	1.0	1.0	1.0	3.0	5.0	1.0	1.0	1.0	4.0	7.0
Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae	23.0	227.0	315.0	341.0	467.0	13.0	22.0	395.0	510.0	850.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae	1.0	10.0	14.0	19.0	20.0	1.0	1.0	15.0	15.0	16.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010	24.0	24.0	33.0	35.0	60.0	36.0	46.0	55.0	58.0	116.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;	1.0	3.0	3.0	4.0	40.0	1.0	2.0	2.0	2.0	4.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Succinivibrionaceae	349.0	1032.0	1246.0	1301.0	1421.0	1.0	4.0	427.0	697.0	871.0
Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	4.0	15.0
Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae	64.0	93.0	96.0	122.0	268.0	32.0	79.0	92.0	138.0	351.0
Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales;Sphingomonadaceae	1.0	5.0	6.0	6.0	7.0	1.0	1.0	7.0	11.0	12.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae	19.0	19.0	28.0	32.0	38.0	26.0	33.0	34.0	40.0	94.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae	20.0	44.0	66.0	118.0	154.0	124.0	127.0	219.0	386.0	432.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae	121.0	223.0	242.0	281.0	536.0	132.0	311.0	335.0	379.0	419.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group	13.0	35.0	44.0	47.0	652.0	45.0	51.0	67.0	108.0	152.0
Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	10.0
Bacteria;Firmicutes;;;	1.0	1.0	1.0	2.0	4.0	1.0	2.0	2.0	3.0	12.0
Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae	1.0	3.0	4.0	6.0	10.0	13.0	14.0	14.0	25.0	41.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae	1.0	1.0	1.0	1.0	30.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Helicobacteraceae	16.0	244.0	286.0	289.0	298.0	94.0	114.0	394.0	461.0	520.0
Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;	14.0	15.0	16.0	21.0	34.0	36.0	39.0	52.0	100.0	152.0
Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae	1.0	1.0	1.0	5.0	34.0	1.0	5.0	5.0	14.0	19.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Chromobacteriaceae	1.0	13.0	15.0	15.0	28.0	1.0	1.0	10.0	32.0	35.0
Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae	263.0	655.0	839.0	1245.0	1769.0	2446.0	14299.0	26475.0	52232.0	52927.0
Bacteria;Bacteroidota;Bacteroidia;Cytophagales;Spirosomaceae	1.0	5.0	6.0	9.0	16.0	1.0	1.0	9.0	13.0	19.0
;;;;	1.0	3.0	77.0	111.0	224.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pseudoalteromonadaceae	1.0	20.0	20.0	30.0	34.0	1.0	1.0	27.0	30.0	34.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidales RF16 group	1.0	5.0	7.0	8.0	18.0	1.0	1.0	1.0	13.0	25.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae	44.0	231.0	236.0	240.0	615.0	475.0	762.0	985.0	1247.0	1726.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Erwiniaceae	1.0	1.0	1.0	1.0	216.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI	1.0	1.0	1.0	652.0	819.0	1.0	1.0	1.0	4.0	312.0
Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae	3.0	11.0	21.0	22.0	78.0	1.0	5.0	11.0	12.0	22.0
Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae	1.0	1.0	4.0	74.0	99.0	1.0	1.0	1.0	1.0	50.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae	5.0	181.0	191.0	250.0	414.0	1.0	1.0	211.0	282.0	351.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae	1.0	1.0	4.0	1842.0	2199.0	4.0	5.0	6.0	9.0	1100.0
Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Brevibacteriaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae	1.0	1.0	4.0	6.0	6.0	1.0	1.0	1.0	6.0	7.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Pasteurellaceae	1.0	9.0	11.0	20.0	36.0	1.0	1.0	5.0	14.0	16.0
Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	4.0	32.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;Aerococcaceae	1.0	1.0	1.0	1.0	16.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Firmicutes;Bacilli;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0	3.0
Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Alteromonadaceae	1.0	4.0	8.0	9.0	10.0	1.0	1.0	8.0	9.0	15.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;	1.0	1.0	3.0	5.0	43.0	1.0	1.0	3.0	4.0	5.0
Bacteria;Elusimicrobiota;Elusimicrobia;Elusimicrobiales;Elusimicrobiaceae	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	7.0
Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae	1.0	1.0	1.0	1.0	105.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Defluviitaleaceae	1.0	1.0	1.0	1.0	1.0	1.0	6.0	7.0	8.0	9.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Alcaligenaceae	1.0	1.0	42.0	45.0	66.0	4.0	4.0	5.0	6.0	8.0
Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	7.0	7.0
Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae	1.0	1.0	1.0	1.0	26.0	1.0	1.0	5.0	21.0	29.0
Bacteria;Proteobacteria;Gammaproteobacteria;MBMPE27;	1.0	1.0	9.0	10.0	22.0	1.0	1.0	11.0	15.0	17.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;F082	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0
Bacteria;Bacteroidota;Bacteroidia;;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0
Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae	1.0	55.0	354.0	654.0	697.0	1.0	1.0	1.0	16.0	84.0
Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Solimonadaceae	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae	1.0	3.0	157.0	244.0	295.0	1.0	1.0	4.0	5.0	1518.0
Bacteria;Proteobacteria;Alphaproteobacteria;Paracaedibacterales;Paracaedibacteraceae	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Bdellovibrionota;Bdellovibrionia;Bacteriovoracales;Bacteriovoracaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	8.0
Bacteria;Firmicutes;Clostridia;Oscillospirales;	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae	1.0	5.0	5.0	7.0	12.0	1.0	1.0	6.0	7.0	8.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae	1.0	1.0	1.0	4.0	4.0	1.0	1.0	3.0	4.0	10.0
Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Morganellaceae	1.0	1.0	1.0	12.0	16.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	5.0
Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rs-E47 termite group	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	14.0
Bacteria;Actinobacteriota;Thermoleophilia;Solirubrobacterales;Solirubrobacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	4.0
Bacteria;Firmicutes;Bacilli;Lactobacillales;	1.0	1.0	1.0	2.0	2.0	1.0	2.0	2.0	2.0	8.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Thioglobaceae	1.0	1.0	1.0	1.0	4.0	1.0	1.0	1.0	1.0	1.0
Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Halomonadaceae	1.0	1.0	4.0	8.0	11.0	1.0	1.0	1.0	5.0	6.0
Bacteria;Firmicutes;Bacilli;Acholeplasmatales;Acholeplasmataceae	1.0	1.0	1.0	1.0	4.0	1.0	1.0	4.0	4.0	6.0
